datetime,ticker,price,signal,pnl
2023-02-06-13:30,AAPL,151.58,-1,0.34
2023-02-06-13:35,AAPL,151.56,-1,0.01
2023-02-06-13:40,AAPL,151.6,-1,-0.03
2023-02-06-13:45,AAPL,151.52,-1,0.08
2023-02-06-13:50,AAPL,151.52,-1,-0.0
2023-02-06-13:55,AAPL,151.76,-1,-0.23
2023-02-06-14:00,AAPL,151.92,-1,-0.16
2023-02-06-14:05,AAPL,151.97,-1,-0.05
2023-02-06-14:10,AAPL,151.94,-1,0.03
2023-02-06-14:15,AAPL,152.1,-1,-0.16
2023-02-06-14:20,AAPL,152.16,-1,-0.05
2023-02-06-14:25,AAPL,152.09,-1,0.06
2023-02-06-14:30,AAPL,152.13,-1,-0.03
2023-02-06-14:35,AAPL,151.76,-1,0.37
2023-02-06-14:40,AAPL,151.75,-1,0.01
2023-02-06-14:45,AAPL,151.72,-1,0.02
2023-02-06-14:50,AAPL,151.55,-1,0.18
2023-02-06-14:55,AAPL,151.54,-1,0.0
2023-02-06-15:00,AAPL,151.41,-1,0.13
2023-02-06-15:05,AAPL,151.63,-1,-0.21
2023-02-06-15:10,AAPL,151.42,-1,0.21
2023-02-06-15:15,AAPL,150.97,-1,0.45
2023-02-06-15:20,AAPL,150.89,-1,0.08
2023-02-06-15:25,AAPL,150.88,-1,0.01
2023-02-06-15:30,AAPL,150.76,-1,0.12
2023-02-06-15:35,AAPL,151.0,-1,-0.24
2023-02-06-15:40,AAPL,151.16,-1,-0.16
2023-02-06-15:45,AAPL,151.22,-1,-0.06
2023-02-06-15:50,AAPL,151.16,-1,0.06
2023-02-06-15:55,AAPL,151.54,-1,-0.38
2023-02-06-16:00,AAPL,151.45,-1,0.09
2023-02-06-16:05,AAPL,151.53,-1,-0.08
2023-02-06-16:10,AAPL,151.4,-1,0.13
2023-02-06-16:15,AAPL,151.46,-1,-0.06
2023-02-06-16:20,AAPL,151.43,-1,0.03
2023-02-06-16:25,AAPL,151.51,-1,-0.08
2023-02-06-16:30,AAPL,151.53,-1,-0.02
2023-02-06-16:35,AAPL,151.53,-1,-0.0
2023-02-06-16:40,AAPL,151.5,-1,0.03
2023-02-06-16:45,AAPL,151.41,-1,0.09
2023-02-06-16:50,AAPL,151.4,-1,0.01
2023-02-06-16:55,AAPL,151.44,-1,-0.04
2023-02-06-17:00,AAPL,151.42,-1,0.02
2023-02-06-17:05,AAPL,151.44,-1,-0.02
2023-02-06-17:10,AAPL,151.43,-1,0.01
2023-02-06-17:15,AAPL,151.42,-1,0.01
2023-02-06-17:20,AAPL,151.45,-1,-0.03
2023-02-06-17:25,AAPL,151.45,-1,-0.0
2023-02-06-17:30,AAPL,151.5,-1,-0.05
2023-02-06-17:35,AAPL,151.4,-1,0.1
2023-02-06-17:40,AAPL,151.47,-1,-0.07
2023-02-06-17:45,AAPL,151.42,-1,0.05
2023-02-06-17:50,AAPL,151.43,-1,-0.01
2023-02-06-17:55,AAPL,151.45,-1,-0.02
2023-02-06-18:00,AAPL,151.47,-1,-0.02
2023-02-06-18:05,AAPL,151.44,-1,0.03
2023-02-06-18:10,AAPL,151.43,-1,0.01
2023-02-06-18:15,AAPL,151.51,-1,-0.08
2023-02-06-18:20,AAPL,151.54,-1,-0.03
2023-02-06-18:25,AAPL,151.52,-1,0.02
2023-02-06-18:30,AAPL,151.53,-1,-0.01
2023-02-06-18:35,AAPL,151.44,-1,0.09
2023-02-06-18:40,AAPL,151.51,-1,-0.07
2023-02-06-18:45,AAPL,151.55,-1,-0.04
2023-02-06-18:50,AAPL,151.62,-1,-0.07
2023-02-06-18:55,AAPL,151.58,-1,0.04
2023-02-06-19:00,AAPL,151.51,-1,0.07
2023-02-06-19:05,AAPL,151.66,-1,-0.15
2023-02-06-19:10,AAPL,151.69,-1,-0.03
2023-02-06-19:15,AAPL,151.62,-1,0.07
2023-02-06-19:20,AAPL,151.63,-1,-0.01
2023-02-06-19:25,AAPL,151.63,-1,-0.0
2023-02-06-19:30,AAPL,151.7,-1,-0.07
2023-02-06-19:35,AAPL,151.71,-1,-0.01
2023-02-06-19:40,AAPL,151.71,-1,-0.0
2023-02-06-19:45,AAPL,151.7,-1,0.01
2023-02-06-19:50,AAPL,151.73,-1,-0.03
2023-02-06-19:55,AAPL,151.64,-1,0.09
2023-02-06-20:00,AAPL,151.75,-1,-0.11
2023-02-07-04:05,AAPL,151.48,-1,0.27
2023-02-07-04:10,AAPL,151.46,-1,0.02
2023-02-07-04:15,AAPL,151.74,-1,-0.28
2023-02-07-04:20,AAPL,151.69,-1,0.05
2023-02-07-04:25,AAPL,151.73,-1,-0.04
2023-02-07-04:30,AAPL,151.7,-1,0.03
2023-02-07-04:35,AAPL,151.76,-1,-0.06
2023-02-07-04:40,AAPL,151.85,-1,-0.09
2023-02-07-04:45,AAPL,151.77,-1,0.08
2023-02-07-04:55,AAPL,151.81,-1,-0.04
2023-02-07-05:00,AAPL,151.73,-1,0.08
2023-02-07-05:05,AAPL,151.68,-1,0.05
2023-02-07-05:10,AAPL,151.57,-1,0.11
2023-02-07-05:15,AAPL,151.55,-1,0.02
2023-02-07-05:20,AAPL,151.58,-1,-0.03
2023-02-07-05:25,AAPL,151.64,-1,-0.06
2023-02-07-05:30,AAPL,151.75,-1,-0.11
2023-02-07-05:35,AAPL,151.75,-1,-0.0
2023-02-07-05:40,AAPL,143.8,-1,7.95
2023-02-07-05:45,AAPL,143.8,-1,-0.0
2023-02-07-05:50,AAPL,143.8,-1,-0.0
2023-02-07-05:55,AAPL,151.57,-1,-7.77
2023-02-07-06:00,AAPL,151.47,-1,0.1
2023-02-07-06:05,AAPL,151.49,-1,-0.02
2023-02-07-06:10,AAPL,151.54,-1,-0.05
2023-02-07-06:15,AAPL,151.45,-1,0.09
2023-02-07-06:20,AAPL,151.45,-1,-0.0
2023-02-07-06:25,AAPL,151.39,-1,0.06
2023-02-07-06:30,AAPL,151.47,-1,-0.08
2023-02-07-06:35,AAPL,151.46,-1,0.01
2023-02-07-06:40,AAPL,151.39,-1,0.07
2023-02-07-06:45,AAPL,143.8,-1,7.59
2023-02-07-06:50,AAPL,151.38,-1,-7.58
2023-02-07-06:55,AAPL,143.8,-1,7.58
2023-02-07-07:00,AAPL,151.41,-1,-7.61
2023-02-07-07:05,AAPL,151.66,-1,-0.25
2023-02-07-07:10,AAPL,151.77,-1,-0.11
2023-02-07-07:15,AAPL,151.72,-1,0.05
2023-02-07-07:20,AAPL,151.74,-1,-0.02
2023-02-07-07:25,AAPL,151.83,-1,-0.09
2023-02-07-07:30,AAPL,151.73,-1,0.1
2023-02-07-07:35,AAPL,151.73,-1,-0.0
2023-02-07-07:40,AAPL,151.69,-1,0.04
2023-02-07-07:45,AAPL,151.73,-1,-0.04
2023-02-07-07:50,AAPL,151.67,-1,0.06
2023-02-07-07:55,AAPL,151.63,-1,0.04
2023-02-07-08:00,AAPL,151.72,-1,-0.09
2023-02-07-08:05,AAPL,151.65,-1,0.07
2023-02-07-08:10,AAPL,151.57,-1,0.08
2023-02-07-08:15,AAPL,151.48,-1,0.09
2023-02-07-08:20,AAPL,151.39,-1,0.09
2023-02-07-08:25,AAPL,151.23,-1,0.16
2023-02-07-08:30,AAPL,151.4,-1,-0.17
2023-02-07-08:35,AAPL,151.15,-1,0.25
2023-02-07-08:40,AAPL,151.12,-1,0.03
2023-02-07-08:45,AAPL,151.13,-1,-0.01
2023-02-07-08:50,AAPL,151.08,-1,0.05
2023-02-07-08:55,AAPL,151.12,-1,-0.04
2023-02-07-09:00,AAPL,151.14,-1,-0.02
2023-02-07-09:05,AAPL,151.09,-1,0.05
2023-02-07-09:10,AAPL,151.0,-1,0.09
2023-02-07-09:15,AAPL,151.01,-1,-0.01
2023-02-07-09:20,AAPL,151.05,-1,-0.04
2023-02-07-09:25,AAPL,151.05,-1,-0.0
2023-02-07-09:30,AAPL,150.48,-1,0.57
2023-02-07-09:35,AAPL,152.07,-1,-1.59
2023-02-07-09:40,AAPL,152.1,-1,-0.03
2023-02-07-09:45,AAPL,152.17,-1,-0.07
2023-02-07-09:50,AAPL,152.43,-1,-0.26
2023-02-07-09:55,AAPL,152.25,-1,0.18
2023-02-07-10:00,AAPL,152.08,-1,0.16
2023-02-07-10:05,AAPL,151.94,-1,0.15
2023-02-07-10:10,AAPL,151.75,-1,0.19
2023-02-07-10:15,AAPL,151.9,-1,-0.15
2023-02-07-10:20,AAPL,152.01,-1,-0.1
2023-02-07-10:25,AAPL,152.12,-1,-0.11
2023-02-07-10:30,AAPL,151.91,-1,0.21
2023-02-07-10:35,AAPL,152.2,-1,-0.29
2023-02-07-10:40,AAPL,152.6,-1,-0.4
2023-02-07-10:45,AAPL,152.73,-1,-0.13
2023-02-07-10:50,AAPL,152.76,-1,-0.03
2023-02-07-10:55,AAPL,152.46,-1,0.3
2023-02-07-11:00,AAPL,152.37,-1,0.09
2023-02-07-11:05,AAPL,152.44,-1,-0.07
2023-02-07-11:10,AAPL,152.71,-1,-0.26
2023-02-07-11:15,AAPL,152.97,-1,-0.26
2023-02-07-11:20,AAPL,152.98,1,-0.01
2023-02-07-11:25,AAPL,152.92,1,-0.06
2023-02-07-11:30,AAPL,152.95,1,0.04
2023-02-07-11:35,AAPL,153.19,1,0.23
2023-02-07-11:40,AAPL,153.13,1,-0.06
2023-02-07-11:45,AAPL,153.17,1,0.04
2023-02-07-11:50,AAPL,153.14,1,-0.03
2023-02-07-11:55,AAPL,152.91,1,-0.23
2023-02-07-12:00,AAPL,152.78,1,-0.13
2023-02-07-12:05,AAPL,152.84,1,0.06
2023-02-07-12:10,AAPL,152.75,1,-0.09
2023-02-07-12:15,AAPL,152.82,1,0.07
2023-02-07-12:20,AAPL,152.75,1,-0.07
2023-02-07-12:25,AAPL,152.38,1,-0.37
2023-02-07-12:30,AAPL,152.4,1,0.02
2023-02-07-12:35,AAPL,152.31,1,-0.08
2023-02-07-12:40,AAPL,152.34,1,0.02
2023-02-07-12:45,AAPL,153.09,1,0.75
2023-02-07-12:50,AAPL,153.98,1,0.89
2023-02-07-12:55,AAPL,154.61,1,0.64
2023-02-07-13:00,AAPL,154.57,1,-0.04
2023-02-07-13:05,AAPL,154.04,1,-0.54
2023-02-07-13:10,AAPL,154.1,1,0.06
2023-02-07-13:15,AAPL,153.98,1,-0.12
2023-02-07-13:20,AAPL,153.88,1,-0.1
2023-02-07-13:25,AAPL,153.48,1,-0.39
2023-02-07-13:30,AAPL,152.65,1,-0.83
2023-02-07-13:35,AAPL,151.51,1,-1.14
2023-02-07-13:40,AAPL,152.01,1,0.5
2023-02-07-13:45,AAPL,151.86,1,-0.15
2023-02-07-13:50,AAPL,151.4,1,-0.46
2023-02-07-13:55,AAPL,151.83,1,0.43
2023-02-07-14:00,AAPL,151.9,1,0.07
2023-02-07-14:05,AAPL,152.3,1,0.4
2023-02-07-14:10,AAPL,152.84,1,0.54
2023-02-07-14:15,AAPL,153.0,1,0.16
2023-02-07-14:20,AAPL,153.44,1,0.44
2023-02-07-14:25,AAPL,153.56,1,0.11
2023-02-07-14:30,AAPL,153.42,1,-0.14
2023-02-07-14:35,AAPL,153.96,1,0.54
2023-02-07-14:40,AAPL,154.0,1,0.04
2023-02-07-14:45,AAPL,153.82,1,-0.18
2023-02-07-14:50,AAPL,153.92,1,0.1
2023-02-07-14:55,AAPL,154.15,1,0.23
2023-02-07-15:00,AAPL,153.99,1,-0.16
2023-02-07-15:05,AAPL,153.55,1,-0.43
2023-02-07-15:10,AAPL,153.25,1,-0.3
2023-02-07-15:15,AAPL,153.5,1,0.25
2023-02-07-15:20,AAPL,153.84,1,0.34
2023-02-07-15:25,AAPL,153.93,1,0.09
2023-02-07-15:30,AAPL,154.07,1,0.14
2023-02-07-15:35,AAPL,154.09,1,0.02
2023-02-07-15:40,AAPL,154.04,1,-0.05
2023-02-07-15:45,AAPL,154.03,1,-0.01
2023-02-07-15:50,AAPL,154.14,1,0.11
2023-02-07-15:55,AAPL,154.96,1,0.83
2023-02-07-16:00,AAPL,154.4,1,-0.56
2023-02-07-16:05,AAPL,154.14,1,-0.27
2023-02-07-16:10,AAPL,153.84,1,-0.3
2023-02-07-16:15,AAPL,153.86,1,0.02
2023-02-07-16:20,AAPL,153.77,1,-0.09
2023-02-07-16:25,AAPL,153.82,1,0.05
2023-02-07-16:30,AAPL,153.84,1,0.02
2023-02-07-16:35,AAPL,153.85,1,0.01
2023-02-07-16:40,AAPL,153.77,1,-0.08
2023-02-07-16:45,AAPL,153.77,1,0.0
2023-02-07-16:50,AAPL,153.77,1,0.0
2023-02-07-16:55,AAPL,153.73,1,-0.04
2023-02-07-17:00,AAPL,153.76,1,0.03
2023-02-07-17:05,AAPL,153.77,1,0.01
2023-02-07-17:10,AAPL,153.77,1,0.0
2023-02-07-17:15,AAPL,153.81,1,0.04
2023-02-07-17:20,AAPL,153.82,1,0.01
2023-02-07-17:25,AAPL,153.82,1,0.0
2023-02-07-17:30,AAPL,153.85,1,0.03
2023-02-07-17:35,AAPL,153.86,1,0.01
2023-02-07-17:40,AAPL,153.86,1,0.0
2023-02-07-17:45,AAPL,153.82,1,-0.04
2023-02-07-17:50,AAPL,153.84,1,0.02
2023-02-07-17:55,AAPL,153.85,1,0.01
2023-02-07-18:00,AAPL,153.96,1,0.11
2023-02-07-18:05,AAPL,154.04,1,0.08
2023-02-07-18:10,AAPL,154.33,1,0.3
2023-02-07-18:15,AAPL,154.29,1,-0.04
2023-02-07-18:20,AAPL,154.27,1,-0.03
2023-02-07-18:25,AAPL,154.26,1,-0.01
2023-02-07-18:30,AAPL,154.2,1,-0.06
2023-02-07-18:35,AAPL,154.26,1,0.06
2023-02-07-18:40,AAPL,154.19,1,-0.07
2023-02-07-18:45,AAPL,154.23,1,0.04
2023-02-07-18:50,AAPL,153.92,1,-0.31
2023-02-07-18:55,AAPL,153.98,1,0.06
2023-02-07-19:00,AAPL,153.97,1,-0.01
2023-02-07-19:05,AAPL,153.96,1,-0.01
2023-02-07-19:10,AAPL,153.93,1,-0.03
2023-02-07-19:15,AAPL,153.92,1,-0.01
2023-02-07-19:20,AAPL,153.87,1,-0.05
2023-02-07-19:25,AAPL,153.68,1,-0.19
2023-02-07-19:30,AAPL,153.77,1,0.09
2023-02-07-19:35,AAPL,153.79,1,0.02
2023-02-07-19:40,AAPL,153.87,1,0.08
2023-02-07-19:45,AAPL,153.78,1,-0.09
2023-02-07-19:50,AAPL,153.83,1,0.05
2023-02-07-19:55,AAPL,153.86,1,0.03
2023-02-07-20:00,AAPL,153.92,1,0.06
2023-02-08-04:05,AAPL,153.92,1,0.0
2023-02-08-04:10,AAPL,154.02,1,0.1
2023-02-08-04:15,AAPL,153.97,1,-0.05
2023-02-08-04:20,AAPL,153.8,1,-0.17
2023-02-08-04:25,AAPL,153.67,1,-0.13
2023-02-08-04:30,AAPL,153.77,1,0.1
2023-02-08-04:35,AAPL,153.64,1,-0.13
2023-02-08-04:40,AAPL,153.65,1,0.01
2023-02-08-04:45,AAPL,153.56,1,-0.09
2023-02-08-04:50,AAPL,153.32,1,-0.24
2023-02-08-04:55,AAPL,143.8,1,-9.52
2023-02-08-05:00,AAPL,153.45,-1,9.65
2023-02-08-05:05,AAPL,153.62,-1,-0.17
2023-02-08-05:10,AAPL,153.41,-1,0.21
2023-02-08-05:15,AAPL,153.37,-1,0.04
2023-02-08-05:20,AAPL,153.46,-1,-0.09
2023-02-08-05:25,AAPL,153.47,-1,-0.01
2023-02-08-05:30,AAPL,153.45,-1,0.02
2023-02-08-05:35,AAPL,153.3,-1,0.15
2023-02-08-05:40,AAPL,153.47,-1,-0.17
2023-02-08-05:45,AAPL,153.52,-1,-0.05
2023-02-08-05:50,AAPL,153.59,-1,-0.07
2023-02-08-05:55,AAPL,153.49,-1,0.1
2023-02-08-06:00,AAPL,153.53,-1,-0.04
2023-02-08-06:05,AAPL,153.52,-1,0.01
2023-02-08-06:10,AAPL,153.65,-1,-0.13
2023-02-08-06:15,AAPL,153.44,-1,0.21
2023-02-08-06:20,AAPL,153.38,-1,0.06
2023-02-08-06:25,AAPL,153.37,-1,0.01
2023-02-08-06:30,AAPL,153.3,-1,0.07
2023-02-08-06:35,AAPL,153.44,-1,-0.14
2023-02-08-06:40,AAPL,153.42,-1,0.02
2023-02-08-06:45,AAPL,143.8,-1,9.62
2023-02-08-06:50,AAPL,153.43,-1,-9.63
2023-02-08-06:55,AAPL,153.53,-1,-0.1
2023-02-08-07:00,AAPL,143.8,-1,9.73
2023-02-08-07:05,AAPL,153.97,-1,-10.16
2023-02-08-07:10,AAPL,153.92,-1,0.05
2023-02-08-07:15,AAPL,153.74,-1,0.18
2023-02-08-07:20,AAPL,153.57,-1,0.17
2023-02-08-07:25,AAPL,153.77,-1,-0.2
2023-02-08-07:30,AAPL,153.77,-1,-0.0
2023-02-08-07:35,AAPL,153.92,-1,-0.15
2023-02-08-07:40,AAPL,153.79,-1,0.13
2023-02-08-07:45,AAPL,153.79,-1,-0.0
2023-02-08-07:50,AAPL,153.76,-1,0.03
2023-02-08-07:55,AAPL,153.62,-1,0.14
2023-02-08-08:00,AAPL,153.6,-1,0.02
2023-02-08-08:05,AAPL,153.54,-1,0.06
2023-02-08-08:10,AAPL,153.55,-1,-0.01
2023-02-08-08:15,AAPL,153.49,-1,0.06
2023-02-08-08:20,AAPL,153.62,-1,-0.13
2023-02-08-08:25,AAPL,153.51,-1,0.11
2023-02-08-08:30,AAPL,153.56,-1,-0.05
2023-02-08-08:35,AAPL,153.56,-1,-0.0
2023-02-08-08:40,AAPL,153.72,-1,-0.16
2023-02-08-08:45,AAPL,153.9,-1,-0.18
2023-02-08-08:50,AAPL,153.86,-1,0.04
2023-02-08-08:55,AAPL,153.64,-1,0.22
2023-02-08-09:00,AAPL,153.71,-1,-0.07
2023-02-08-09:05,AAPL,153.62,-1,0.09
2023-02-08-09:10,AAPL,153.69,-1,-0.07
2023-02-08-09:15,AAPL,153.91,-1,-0.22
2023-02-08-09:20,AAPL,153.6,-1,0.31
2023-02-08-09:25,AAPL,153.77,-1,-0.17
2023-02-08-09:30,AAPL,153.54,-1,0.23
2023-02-08-09:35,AAPL,153.88,-1,-0.34
2023-02-08-09:40,AAPL,154.04,-1,-0.16
2023-02-08-09:45,AAPL,154.05,-1,-0.01
2023-02-08-09:50,AAPL,153.39,-1,0.66
2023-02-08-09:55,AAPL,153.33,-1,0.06
2023-02-08-10:00,AAPL,153.22,-1,0.11
2023-02-08-10:05,AAPL,153.24,-1,-0.02
2023-02-08-10:10,AAPL,153.37,-1,-0.13
2023-02-08-10:15,AAPL,153.07,-1,0.3
2023-02-08-10:20,AAPL,153.3,-1,-0.23
2023-02-08-10:25,AAPL,152.99,-1,0.31
2023-02-08-10:30,AAPL,152.73,-1,0.26
2023-02-08-10:35,AAPL,152.1,-1,0.63
2023-02-08-10:40,AAPL,152.5,-1,-0.4
2023-02-08-10:45,AAPL,152.67,-1,-0.17
2023-02-08-10:50,AAPL,152.73,-1,-0.07
2023-02-08-10:55,AAPL,152.98,-1,-0.24
2023-02-08-11:00,AAPL,152.93,-1,0.05
2023-02-08-11:05,AAPL,152.73,-1,0.2
2023-02-08-11:10,AAPL,152.87,-1,-0.14
2023-02-08-11:15,AAPL,152.39,-1,0.48
2023-02-08-11:20,AAPL,152.47,-1,-0.08
2023-02-08-11:25,AAPL,151.97,-1,0.5
2023-02-08-11:30,AAPL,151.81,-1,0.15
2023-02-08-11:35,AAPL,151.49,-1,0.32
2023-02-08-11:40,AAPL,151.69,-1,-0.2
2023-02-08-11:45,AAPL,151.28,-1,0.4
2023-02-08-11:50,AAPL,151.6,-1,-0.31
2023-02-08-11:55,AAPL,151.48,-1,0.12
2023-02-08-12:00,AAPL,152.0,-1,-0.52
2023-02-08-12:05,AAPL,151.49,-1,0.51
2023-02-08-12:10,AAPL,151.57,-1,-0.08
2023-02-08-12:15,AAPL,151.39,-1,0.18
2023-02-08-12:20,AAPL,151.55,-1,-0.16
2023-02-08-12:25,AAPL,151.73,-1,-0.18
2023-02-08-12:30,AAPL,151.8,-1,-0.07
2023-02-08-12:35,AAPL,151.36,-1,0.44
2023-02-08-12:40,AAPL,151.09,-1,0.27
2023-02-08-12:45,AAPL,151.13,-1,-0.04
2023-02-08-12:50,AAPL,151.39,-1,-0.26
2023-02-08-12:55,AAPL,151.37,-1,0.02
2023-02-08-13:00,AAPL,151.55,-1,-0.18
2023-02-08-13:05,AAPL,151.59,-1,-0.04
2023-02-08-13:10,AAPL,151.65,-1,-0.05
2023-02-08-13:15,AAPL,151.6,-1,0.05
2023-02-08-13:20,AAPL,151.48,-1,0.12
2023-02-08-13:25,AAPL,151.8,-1,-0.32
2023-02-08-13:30,AAPL,151.43,-1,0.37
2023-02-08-13:35,AAPL,151.27,-1,0.16
2023-02-08-13:40,AAPL,151.15,-1,0.12
2023-02-08-13:45,AAPL,151.37,-1,-0.22
2023-02-08-13:50,AAPL,151.33,-1,0.04
2023-02-08-13:55,AAPL,151.5,-1,-0.17
2023-02-08-14:00,AAPL,151.73,-1,-0.23
2023-02-08-14:05,AAPL,151.78,-1,-0.05
2023-02-08-14:10,AAPL,151.8,-1,-0.02
2023-02-08-14:15,AAPL,151.92,-1,-0.11
2023-02-08-14:20,AAPL,151.96,-1,-0.04
2023-02-08-14:25,AAPL,151.75,-1,0.21
2023-02-08-14:30,AAPL,151.69,-1,0.06
2023-02-08-14:35,AAPL,151.65,-1,0.03
2023-02-08-14:40,AAPL,151.9,-1,-0.24
2023-02-08-14:45,AAPL,151.7,-1,0.19
2023-02-08-14:50,AAPL,151.58,-1,0.12
2023-02-08-14:55,AAPL,151.9,-1,-0.32
2023-02-08-15:00,AAPL,151.96,-1,-0.05
2023-02-08-15:05,AAPL,151.71,-1,0.25
2023-02-08-15:10,AAPL,151.65,-1,0.06
2023-02-08-15:15,AAPL,151.56,-1,0.09
2023-02-08-15:20,AAPL,151.4,-1,0.15
2023-02-08-15:25,AAPL,151.52,-1,-0.12
2023-02-08-15:30,AAPL,151.41,-1,0.11
2023-02-08-15:35,AAPL,151.3,-1,0.1
2023-02-08-15:40,AAPL,151.74,-1,-0.44
2023-02-08-15:45,AAPL,151.82,-1,-0.08
2023-02-08-15:50,AAPL,151.58,-1,0.24
2023-02-08-15:55,AAPL,151.63,-1,-0.05
2023-02-08-16:00,AAPL,151.71,-1,-0.08
2023-02-08-16:05,AAPL,152.02,-1,-0.3
2023-02-08-16:10,AAPL,152.03,-1,-0.01
2023-02-08-16:15,AAPL,151.93,-1,0.1
2023-02-08-16:20,AAPL,151.92,-1,0.01
2023-02-08-16:25,AAPL,152.02,-1,-0.1
2023-02-08-16:30,AAPL,152.03,-1,-0.01
2023-02-08-16:35,AAPL,152.02,-1,0.01
2023-02-08-16:40,AAPL,152.04,-1,-0.02
2023-02-08-16:45,AAPL,152.12,-1,-0.08
2023-02-08-16:50,AAPL,152.12,-1,-0.0
2023-02-08-16:55,AAPL,152.18,-1,-0.06
2023-02-08-17:00,AAPL,152.2,-1,-0.02
2023-02-08-17:05,AAPL,152.09,-1,0.11
2023-02-08-17:10,AAPL,152.1,-1,-0.01
2023-02-08-17:15,AAPL,152.08,-1,0.02
2023-02-08-17:20,AAPL,151.99,-1,0.09
2023-02-08-17:25,AAPL,151.99,-1,-0.0
2023-02-08-17:30,AAPL,152.06,-1,-0.07
2023-02-08-17:35,AAPL,151.98,-1,0.08
2023-02-08-17:40,AAPL,152.03,-1,-0.05
2023-02-08-17:45,AAPL,151.93,-1,0.1
2023-02-08-17:50,AAPL,151.91,-1,0.02
2023-02-08-17:55,AAPL,151.9,-1,0.01
2023-02-08-18:00,AAPL,151.91,-1,-0.01
2023-02-08-18:05,AAPL,151.99,-1,-0.08
2023-02-08-18:10,AAPL,151.97,-1,0.02
2023-02-08-18:15,AAPL,151.87,-1,0.1
2023-02-08-18:20,AAPL,151.94,-1,-0.07
2023-02-08-18:25,AAPL,152.02,-1,-0.08
2023-02-08-18:30,AAPL,151.97,-1,0.05
2023-02-08-18:35,AAPL,152.04,-1,-0.07
2023-02-08-18:40,AAPL,152.05,-1,-0.01
2023-02-08-18:45,AAPL,152.13,-1,-0.08
2023-02-08-18:50,AAPL,152.07,-1,0.06
2023-02-08-18:55,AAPL,152.07,-1,-0.0
2023-02-08-19:00,AAPL,152.08,-1,-0.01
2023-02-08-19:05,AAPL,152.12,-1,-0.04
2023-02-08-19:10,AAPL,152.14,-1,-0.02
2023-02-08-19:15,AAPL,152.18,-1,-0.04
2023-02-08-19:20,AAPL,152.27,-1,-0.09
2023-02-08-19:25,AAPL,152.27,-1,-0.0
2023-02-08-19:30,AAPL,152.26,-1,0.01
2023-02-08-19:35,AAPL,152.23,-1,0.03
2023-02-08-19:40,AAPL,152.19,-1,0.04
2023-02-08-19:45,AAPL,152.19,-1,-0.0
2023-02-08-19:50,AAPL,152.25,-1,-0.06
2023-02-08-19:55,AAPL,152.17,-1,0.08
2023-02-08-20:00,AAPL,152.17,-1,-0.0
2023-02-09-04:05,AAPL,153.0,-1,-0.83
2023-02-09-04:10,AAPL,152.94,-1,0.06
2023-02-09-04:15,AAPL,152.93,-1,0.01
2023-02-09-04:20,AAPL,152.89,-1,0.04
2023-02-09-04:25,AAPL,152.93,-1,-0.04
2023-02-09-04:30,AAPL,152.89,-1,0.04
2023-02-09-04:35,AAPL,153.03,-1,-0.14
2023-02-09-04:40,AAPL,153.12,-1,-0.09
2023-02-09-04:45,AAPL,153.24,-1,-0.12
2023-02-09-04:50,AAPL,153.44,-1,-0.2
2023-02-09-04:55,AAPL,153.26,-1,0.18
2023-02-09-05:00,AAPL,153.46,-1,-0.2
2023-02-09-05:05,AAPL,153.49,-1,-0.03
2023-02-09-05:10,AAPL,153.36,-1,0.13
2023-02-09-05:15,AAPL,153.41,-1,-0.05
2023-02-09-05:20,AAPL,153.37,-1,0.04
2023-02-09-05:25,AAPL,153.38,-1,-0.01
2023-02-09-05:30,AAPL,153.35,-1,0.03
2023-02-09-05:35,AAPL,153.34,-1,0.01
2023-02-09-05:40,AAPL,153.35,-1,-0.01
2023-02-09-05:45,AAPL,153.38,-1,-0.03
2023-02-09-05:50,AAPL,153.43,-1,-0.05
2023-02-09-05:55,AAPL,153.53,-1,-0.1
2023-02-09-06:00,AAPL,153.53,-1,-0.0
2023-02-09-06:05,AAPL,153.52,-1,0.01
2023-02-09-06:10,AAPL,153.44,-1,0.08
2023-02-09-06:15,AAPL,153.52,-1,-0.08
2023-02-09-06:20,AAPL,153.37,-1,0.15
2023-02-09-06:25,AAPL,153.37,-1,-0.0
2023-02-09-06:30,AAPL,153.37,-1,-0.0
2023-02-09-06:35,AAPL,153.33,-1,0.04
2023-02-09-06:40,AAPL,153.28,-1,0.05
2023-02-09-06:45,AAPL,153.41,-1,-0.13
2023-02-09-06:50,AAPL,153.37,-1,0.04
2023-02-09-06:55,AAPL,153.37,-1,-0.0
2023-02-09-07:00,AAPL,153.37,-1,-0.0
2023-02-09-07:05,AAPL,153.37,-1,-0.0
2023-02-09-07:10,AAPL,153.35,-1,0.02
2023-02-09-07:15,AAPL,153.28,-1,0.07
2023-02-09-07:20,AAPL,153.37,-1,-0.09
2023-02-09-07:25,AAPL,153.39,1,-0.02
2023-02-09-07:30,AAPL,153.41,1,0.02
2023-02-09-07:35,AAPL,153.51,1,0.1
2023-02-09-07:40,AAPL,153.35,1,-0.16
2023-02-09-07:45,AAPL,153.37,1,0.02
2023-02-09-07:50,AAPL,153.33,1,-0.04
2023-02-09-07:55,AAPL,153.32,1,-0.01
2023-02-09-08:00,AAPL,153.14,1,-0.18
2023-02-09-08:05,AAPL,153.21,1,0.07
2023-02-09-08:10,AAPL,153.18,1,-0.03
